name,length,GC,coverage,phylum
scaffold536_size41376,41376,0.4332,80.4729311678,Arthropoda
scaffold537_size41346,41346,0.4615,79.4385913995,Arthropoda
scaffold538_size41304,41304,0.4329,81.6032103429,Arthropoda
scaffold539_size41299,41299,0.4375,86.8480592751,Chordata
scaffold540_size41295,41295,0.4351,70.5980869354,Arthropoda
scaffold541_size41253,41253,0.4837,67.3108379997,Arthropoda
scaffold542_size41219,41219,0.4621,82.3993546666,Arthropoda
scaffold543_size41208,41208,0.438,66.2868375073,Chordata
scaffold544_size41181,41181,0.5772,1.36162307861,Actinobacteria
scaffold545_size41149,41149,0.4205,75.2641376461,Basidiomycota
scaffold546_size41125,41125,0.4236,80.0400729483,Firmicutes
scaffold547_size41080,41080,0.4264,67.3092745863,Proteobacteria
scaffold548_size41055,41055,0.5552,1.08795518207,Cyanobacteria
scaffold549_size41008,41008,0.4141,0.138680257511,Bacteroidetes
scaffold550_size40968,40968,0.4108,68.185388596,Arthropoda
scaffold551_size40875,40875,0.4473,103.327706422,Basidiomycota
scaffold552_size40864,40864,0.4096,0.00097885669538,Bacteroidetes
scaffold553_size40829,40829,0.4663,56.4938646549,Annelida
scaffold554_size40701,40701,0.4339,106.682931623,Hemichordata
scaffold555_size40701,40701,0.5618,0.865261295791,Firmicutes
scaffold557_size40627,40627,0.4491,72.0265586925,Chordata
scaffold558_size40597,40597,0.4141,1.37936300712,Bacteroidetes
scaffold559_size40574,40574,0.4117,0.967713313944,Bacteroidetes
scaffold560_size40539,40539,0.4028,101.793754163,Chordata
scaffold561_size40520,40520,0.4419,79.7784550838,Arthropoda
scaffold562_size40512,40512,0.4636,72.5435426541,Chordata
scaffold563_size40468,40468,0.4564,68.0372887219,Arthropoda
scaffold564_size40410,40410,0.4689,81.4636723584,Chordata
scaffold565_size40377,40377,0.4232,79.2513807365,Arthropoda
scaffold566_size40354,40354,0.4245,62.4280332136,Chordata
scaffold567_size40340,40340,0.4262,66.2705007437,Bacteroidetes
scaffold568_size40325,40325,0.4627,69.7013763175,Chordata
scaffold569_size40300,40300,0.4575,54.950496278,Arthropoda
scaffold570_size40285,40285,0.433,119.121782301,Arthropoda
scaffold571_size40271,40271,0.4264,70.6384743363,Chordata
scaffold572_size40268,40268,0.4605,76.0382437668,Arthropoda
scaffold573_size40262,40262,0.4015,77.4634037267,Chordata
scaffold575_size40228,40228,0.4617,76.8001392066,Arthropoda
scaffold576_size40174,40174,0.457,74.098148056,Arthropoda
scaffold577_size40150,40150,0.4781,125.177957659,Arthropoda
scaffold578_size40141,40141,0.3678,80.5134152113,Cnidaria
scaffold579_size50564,50564,0.4743,75.7633494185,Arthropoda
scaffold580_size40059,40059,0.4447,70.8854938965,Chordata
scaffold582_size39974,39974,0.4173,132.381097714,Chordata
scaffold583_size39936,39936,0.4398,123.137720353,Mollusca
scaffold584_size39896,39896,0.4087,80.0659965911,Arthropoda
scaffold585_size39887,39887,0.4614,65.297690977,Mollusca
scaffold586_size39847,39847,0.4291,71.1143373403,Arthropoda
scaffold587_size39819,39819,0.4146,69.8935181698,Mollusca
scaffold588_size39793,39793,0.4344,101.846304627,Arthropoda
scaffold589_size39792,39792,0.4737,76.6167571371,Mollusca
scaffold590_size43126,43126,0.4369,83.7326179558,Arthropoda
scaffold591_size39685,39685,0.4643,78.4769308303,Arthropoda
scaffold592_size39676,39676,0.4389,67.9494152636,Arthropoda
scaffold593_size39653,39653,0.4699,86.2037424658,Chordata
scaffold594_size39648,39648,0.4419,80.2208994375,Arthropoda
scaffold595_size39634,39634,0.4696,95.9306151284,Hemichordata
scaffold596_size39633,39633,0.4043,65.9157772564,Chordata
scaffold598_size39563,39563,0.4751,79.0911710437,Chordata
scaffold599_size39528,39528,0.471,74.2582220199,Arthropoda
scaffold600_size92702,92702,0.412,78.1921610558,Arthropoda
scaffold601_size39493,39493,0.5234,0.789405717469,Chloroflexi
scaffold602_size39493,39493,0.4783,67.9343315345,Arthropoda
scaffold603_size39491,39491,0.4362,84.6851181281,Arthropoda
scaffold604_size39489,39489,0.4375,103.904834258,Chordata
scaffold605_size39471,39471,0.4196,0.661700995668,Bacteroidetes
scaffold607_size39412,39412,0.4234,76.180452654,Arthropoda
scaffold608_size39410,39410,0.4837,120.55983253,Chordata
scaffold610_size39332,39332,0.4154,0.266729380657,Bacteroidetes
scaffold611_size39305,39305,0.4402,62.3238519272,Arthropoda
scaffold612_size39303,39303,0.4526,70.6200035621,Arthropoda
scaffold613_size39278,39278,0.4172,0.566653088243,Bacteroidetes
scaffold614_size39266,39266,0.4489,120.434650843,Arthropoda
scaffold615_size39261,39261,0.4457,76.4348590204,Arthropoda
scaffold616_size39255,39255,0.4255,70.4066488345,Arthropoda
scaffold617_size63974,63974,0.4392,65.7454590927,Chordata
scaffold618_size39187,39187,0.4389,78.8642662108,Chordata
scaffold620_size39103,39103,0.4541,78.9147666137,Chordata
scaffold621_size39089,39089,0.433,71.4511243572,Arthropoda
scaffold622_size39079,39079,0.4268,0.265487857929,Bacteroidetes
scaffold623_size39068,39068,0.4439,58.5376778949,Chordata
scaffold624_size39053,39053,0.4705,92.2478426754,Arthropoda
scaffold625_size39043,39043,0.4088,65.0896447507,Echinodermata
scaffold627_size38985,38985,0.484,100.700064127,Arthropoda
scaffold628_size38927,38927,0.5384,1.04595781848,Proteobacteria
scaffold629_size38896,38896,0.4404,57.9436445908,Mollusca
scaffold630_size38876,38876,0.4075,75.1850756251,Chordata
scaffold631_size38853,38853,0.4212,69.8989009858,Eukaryota-undef
scaffold632_size38847,38847,0.4715,71.8258295364,Arthropoda
scaffold633_size38840,38840,0.4343,70.9339340886,Arthropoda
scaffold634_size55776,55776,0.463,76.7658311819,Chordata
scaffold635_size38802,38802,0.4485,66.407272821,Arthropoda
scaffold636_size38796,38796,0.4239,75.1837560573,Mollusca
scaffold637_size38779,38779,0.4275,78.2672064777,Echinodermata
scaffold638_size38760,38760,0.4525,81.7205108359,Arthropoda
scaffold639_size38757,38757,0.4187,0.0109657610238,Bacteroidetes
scaffold640_size38757,38757,0.6362,0.900611502438,Proteobacteria
scaffold641_size38740,38740,0.468,63.9680949922,Chordata
scaffold642_size38736,38736,0.4363,54.5523802148,Chordata
scaffold643_size38680,38680,0.4195,67.2902533609,Basidiomycota
scaffold644_size38660,38660,0.4715,69.7796689084,Chordata
scaffold645_size38650,38650,0.4578,78.6792755498,Arthropoda
scaffold646_size38637,38637,0.6512,0.266920309547,Proteobacteria
scaffold647_size38627,38627,0.4586,94.3707769178,Chordata
scaffold649_size38609,38609,0.4478,44.9464114585,Arthropoda
scaffold650_size38602,38602,0.4345,83.6442671364,Arthropoda
scaffold652_size38562,38562,0.4445,84.8242570406,Arthropoda
scaffold653_size38539,38539,0.47,59.243779029,Arthropoda
scaffold654_size38467,38467,0.4624,60.8286583306,Chordata
scaffold656_size38451,38451,0.4406,73.3856596708,Arthropoda
scaffold657_size38446,38446,0.4827,69.73029704,Arthropoda
scaffold658_size38398,38398,0.5201,0.728136882129,Proteobacteria
scaffold659_size38390,38390,0.4131,63.7521229486,Chordata
scaffold660_size38329,38329,0.4717,58.413551097,Chordata
scaffold661_size38240,38240,0.4264,69.2142259414,Arthropoda
scaffold662_size38222,38222,0.4302,68.5707707602,Arthropoda
scaffold663_size38202,38202,0.4523,73.5680854406,Arthropoda
scaffold665_size38161,38161,0.4612,84.4275045203,Chordata
scaffold666_size38155,38155,0.4481,60.1688376359,Arthropoda
scaffold668_size38133,38133,0.4081,65.3406760549,Acidobacteria
scaffold669_size38129,38129,0.4406,85.1187285269,Chordata
scaffold670_size38114,38114,0.4117,79.6012751219,Chordata
scaffold671_size38111,38111,0.4381,76.4026396578,Arthropoda
scaffold672_size38080,38080,0.4563,88.0774947479,Chordata
scaffold673_size45353,45353,0.4555,85.988798977,Arthropoda
scaffold675_size38053,38053,0.4252,64.4520799937,Arthropoda
scaffold676_size38053,38053,0.4085,80.6154573884,Porifera
scaffold677_size38049,38049,0.4335,57.9279613131,Arthropoda
scaffold679_size38031,38031,0.4359,83.3266019826,Nematoda
scaffold680_size37998,37998,0.4436,100.623295963,Arthropoda
scaffold681_size37996,37996,0.4644,76.7662911886,Arthropoda
scaffold682_size37962,37962,0.4277,77.5433328065,Bacteroidetes
scaffold685_size37923,37923,0.4578,71.604408934,Arthropoda
scaffold686_size37917,37917,0.4388,76.1485877047,Chordata
scaffold687_size37867,37867,0.4043,73.8512425066,Cnidaria
scaffold688_size37855,37855,0.4074,77.0286884163,Arthropoda
scaffold689_size37847,37847,0.4812,53.3792903003,Arthropoda
scaffold690_size37826,37826,0.3971,72.3656215302,Mollusca
scaffold691_size40473,40473,0.4604,77.3439577001,Echinodermata
scaffold692_size47721,47721,0.4528,63.1787556077,Chordata
scaffold693_size37694,37694,0.4236,80.8566880671,Arthropoda
scaffold694_size37687,37687,0.428,79.3438621679,Arthropoda
scaffold695_size37671,37671,0.422,63.2479095325,Chordata
scaffold696_size37668,37668,0.4479,77.8309855411,Arthropoda
scaffold697_size37654,37654,0.4186,0.629255855952,Bacteroidetes
scaffold698_size37629,37629,0.4344,3.8651040421,Bacteroidetes
scaffold699_size37613,37613,0.4374,79.2842102465,Arthropoda
scaffold700_size37590,37590,0.4628,60.0860335196,Arthropoda
scaffold701_size37546,37546,0.4674,84.4048633676,Mollusca
scaffold702_size37538,37538,0.4449,77.1683094465,Chordata
scaffold703_size37502,37502,0.4662,67.2877979841,Chordata
scaffold704_size48683,48683,0.4302,80.2689645256,Nematoda
scaffold705_size37442,37442,0.4243,68.7855883767,Arthropoda
scaffold706_size37402,37402,0.4228,78.3238062135,Chordata
scaffold707_size37398,37398,0.4787,75.5227552276,Echinodermata
scaffold708_size37380,37380,0.4228,66.8108614232,Chordata
scaffold709_size37337,37337,0.4284,77.579077055,Chordata
scaffold710_size37290,37290,0.4237,82.3252614642,Arthropoda
scaffold712_size37269,37269,0.4605,74.7147726662,Chordata
scaffold713_size37258,37258,0.4182,64.9000483119,Apicomplexa
scaffold714_size37228,37228,0.4202,61.3348823467,Streptophyta
scaffold715_size37211,37211,0.4323,68.5880519201,Chordata
scaffold716_size37163,37163,0.5571,0.385329494389,Actinobacteria
scaffold717_size37108,37108,0.4773,143.98647192,Mollusca
scaffold718_size37079,37079,0.4255,75.8326815718,Hemichordata
scaffold719_size45240,45240,0.4766,78.9817385922,Echinodermata
scaffold720_size37008,37008,0.465,70.1193255512,Chordata
scaffold721_size37001,37001,0.4253,65.8032755871,Chordata
scaffold722_size36997,36997,0.5427,0.973322161256,Chloroflexi
scaffold723_size36970,36970,0.3959,65.5122261293,Mollusca
scaffold724_size36967,36967,0.4225,65.3925392918,Chordata
scaffold725_size36955,36955,0.4842,70.0410228657,Arthropoda
scaffold726_size36943,36943,0.4241,70.762092954,Arthropoda
scaffold727_size36931,36931,0.4751,75.7735777531,Arthropoda
scaffold728_size36925,36925,0.4667,67.8309275559,Arthropoda
scaffold729_size36903,36903,0.4204,81.9349104409,Arthropoda
scaffold730_size36847,36847,0.4758,116.095801558,Arthropoda
scaffold731_size36840,36840,0.4281,79.7929967427,Proteobacteria
scaffold732_size36839,36839,0.4221,91.4288661472,Arthropoda
scaffold734_size36824,36824,0.3958,78.2904084292,Arthropoda
scaffold735_size36816,36816,0.4555,84.5611690569,Arthropoda
scaffold736_size36802,36802,0.4507,82.3572088473,Arthropoda
scaffold737_size36790,36790,0.4757,67.5190812721,Arthropoda
scaffold738_size36757,36757,0.4665,64.6471148352,Arthropoda
scaffold739_size36730,36730,0.5357,0.895235502314,Chloroflexi
scaffold740_size36710,36710,0.4141,0.00964314900572,Bacteroidetes
scaffold741_size41061,41061,0.4403,91.547793043,Arthropoda
scaffold742_size36690,36690,0.4446,89.0284273644,Arthropoda
scaffold743_size62559,62559,0.4138,85.5366965117,Chordata
scaffold744_size36687,36687,0.4625,74.7869545071,Chordata
scaffold745_size36661,36661,0.4407,125.711928207,Chordata
scaffold746_size65021,65021,0.4566,70.5771919558,Chordata
scaffold747_size36610,36610,0.4423,78.9662933625,Chordata
scaffold748_size36594,36594,0.4157,82.9006941029,Mollusca
scaffold749_size36498,36498,0.4005,0.0135623869801,Bacteroidetes
scaffold750_size36491,36491,0.6631,5.63363569099,Proteobacteria
scaffold751_size36453,36453,0.4624,78.8791868982,Chordata
scaffold752_size36413,36413,0.4175,70.5525224507,Chordata
scaffold753_size36407,36407,0.4321,3.83970115637,Bacteroidetes
scaffold755_size36296,36296,0.4676,73.104667181,Arthropoda
scaffold756_size36278,36278,0.4482,64.7196096809,Chordata
scaffold759_size36196,36196,0.4158,58.6199303791,no-hit
scaffold760_size36159,36159,0.4759,62.1210763572,Arthropoda
scaffold761_size36146,36146,0.4594,57.0859569523,Arthropoda
scaffold762_size36136,36136,0.4874,73.0677994243,Arthropoda
scaffold763_size36133,36133,0.4953,0.834223562948,Spirochaetes
scaffold764_size36124,36124,0.407,0.0997674676115,Bacteroidetes
scaffold765_size38547,38547,0.4497,103.881780683,Arthropoda
scaffold766_size36058,36058,0.6565,1.43632481003,Proteobacteria
scaffold767_size36048,36048,0.464,75.7221759875,Echinodermata
scaffold768_size36038,36038,0.4337,125.22770409,Echinodermata
scaffold769_size36034,36034,0.4313,91.8153133151,Arthropoda
scaffold771_size36016,36016,0.4489,74.903876055,Echinodermata
scaffold772_size36008,36008,0.4198,58.5877582759,Nematoda
scaffold773_size35971,35971,0.4251,76.0105362654,Firmicutes
scaffold774_size45410,45410,0.4461,95.1484678558,Arthropoda
scaffold775_size35891,35891,0.5502,1.1151263548,Chloroflexi
scaffold776_size35880,35880,0.4106,75.408361204,Echinodermata
scaffold777_size35868,35868,0.4254,62.3341697334,Arthropoda
scaffold778_size35850,35850,0.4116,78.78,Hemichordata
scaffold779_size35837,35837,0.4276,82.0795267461,Chordata
scaffold780_size35832,35832,0.4074,81.6474380442,Nematoda
scaffold783_size35742,35742,0.4497,85.9378042639,Chordata
scaffold784_size35703,35703,0.4604,86.8313867182,Arthropoda
scaffold785_size35686,35686,0.4299,68.5247435969,Arthropoda
scaffold786_size35670,35670,0.4619,60.3951780207,Mollusca
scaffold787_size35668,35668,0.4447,70.112958394,Hemichordata
scaffold788_size35654,35654,0.429,124.036994447,Arthropoda
scaffold789_size35567,35567,0.5913,0.632665110917,Chloroflexi
scaffold790_size35496,35496,0.6164,0.992478025693,Proteobacteria
scaffold791_size35437,35437,0.4159,79.4552021898,Nematoda
scaffold792_size35435,35435,0.4494,88.5937914491,Chordata
scaffold794_size38779,38779,0.4746,52.5350834214,Chordata
scaffold795_size35360,35360,0.4499,70.1601244344,Arthropoda
scaffold796_size35336,35336,0.431,79.6091521395,Arthropoda
scaffold797_size35335,35335,0.4055,0.0901372576766,Bacteroidetes
scaffold798_size35300,35300,0.3766,8.68124645892,Bacteroidetes
scaffold799_size35290,35290,0.4831,75.0462516316,Arthropoda
scaffold800_size41029,41029,0.4303,88.3592580857,Chordata
scaffold801_size35234,35234,0.438,82.2699097463,Eukaryota-undef
scaffold802_size35192,35192,0.4115,78.2553989543,Arthropoda
scaffold803_size50026,50026,0.4234,58.6186218622,Bacteroidetes
scaffold804_size35142,35142,0.4772,65.4320471231,Chordata
scaffold805_size35104,35104,0.4755,65.1438012762,Arthropoda
scaffold807_size35050,35050,0.4407,78.8085306705,Mollusca
scaffold808_size35033,35033,0.4369,129.041931893,Eukaryota-undef
scaffold809_size35031,35031,0.453,85.7489937484,Nematoda
scaffold810_size35014,35014,0.453,55.2770320444,Chordata
scaffold811_size34993,34993,0.6323,0.119023804761,Proteobacteria
scaffold812_size34962,34962,0.4436,112.404153081,Mollusca
scaffold813_size34939,34939,0.6402,10.1008042588,Proteobacteria
scaffold814_size34928,34928,0.4142,80.4295407695,Arthropoda
scaffold815_size34909,34909,0.4212,61.7598899997,Bacteroidetes
scaffold816_size34890,34890,0.4543,79.2151046145,Proteobacteria
scaffold817_size34875,34875,0.6593,0.648487455197,Proteobacteria
scaffold818_size34849,34849,0.4085,91.1608941433,Arthropoda
scaffold819_size34832,34832,0.4253,86.7557705558,Cnidaria
scaffold820_size34832,34832,0.4405,65.2231568673,Chordata
scaffold821_size34790,34790,0.4301,77.3112101179,Chordata
scaffold822_size34779,34779,0.4255,85.6334569712,Proteobacteria
scaffold823_size34773,34773,0.4046,74.1243781095,Arthropoda
scaffold824_size34768,34768,0.4645,70.0235849057,Cnidaria
scaffold825_size34757,34757,0.4689,66.8744713295,Chordata
scaffold826_size34752,34752,0.4195,78.1544888786,no-hit
scaffold827_size41852,41852,0.4069,121.089462458,Nematoda
scaffold828_size34727,34727,0.4261,60.8571428572,Cnidaria
scaffold829_size34716,34716,0.4373,63.3395840535,Chordata
scaffold831_size34631,34631,0.6626,108.920981794,Proteobacteria
scaffold832_size34630,34630,0.425,79.1323996535,Chordata
scaffold833_size34605,34605,0.4415,63.8047680971,Arthropoda
scaffold834_size34597,34597,0.4117,66.3138422407,Chordata
scaffold835_size34582,34582,0.4273,57.5165982303,Arthropoda
scaffold836_size34569,34569,0.4663,47.3802829124,Nematoda
scaffold837_size34559,34559,0.4192,79.7091061663,Chordata
scaffold838_size34543,34543,0.4738,122.15163709,Chordata
scaffold839_size34536,34536,0.4323,137.453324068,Arthropoda
scaffold840_size34526,34526,0.4582,74.0333082315,Arthropoda
scaffold842_size34384,34384,0.4646,77.4893555142,Chordata
scaffold843_size34382,34382,0.4359,96.0630853354,Arthropoda
scaffold844_size34367,34367,0.4622,74.2749148893,Arthropoda
scaffold846_size34340,34340,0.4395,77.6706464764,Arthropoda
scaffold847_size34339,34339,0.4546,56.1390547192,Arthropoda
scaffold848_size34325,34325,0.4499,53.4510706482,Arthropoda
scaffold849_size34323,34323,0.4467,80.4507181774,Chordata
scaffold850_size34303,34303,0.4624,88.2772060754,Chordata
scaffold851_size34292,34292,0.4484,76.616674443,Arthropoda
scaffold852_size34283,34283,0.4216,57.1262433276,Chordata
scaffold853_size34264,34264,0.4408,120.009601914,Chordata
scaffold854_size34224,34224,0.4184,88.5333683964,Proteobacteria
scaffold855_size34218,34218,0.4452,98.5131509732,Arthropoda
scaffold856_size34199,34199,0.4728,116.876692301,Chordata
scaffold857_size34193,34193,0.4226,83.3386658088,Chordata
scaffold858_size34190,34190,0.4575,71.1910975574,Arthropoda
scaffold860_size34185,34185,0.4271,67.9397396518,Arthropoda
scaffold861_size34183,34183,0.43,79.0632478132,Chordata
scaffold862_size34157,34157,0.4544,79.4531135639,Hemichordata
scaffold863_size34142,34142,0.4376,69.877218675,Arthropoda
scaffold864_size34133,34133,0.4326,371.139747458,Tardigrada
scaffold865_size34129,34129,0.4654,66.9635793607,Chordata
scaffold866_size34118,34118,0.4098,0.434111026438,Bacteroidetes
scaffold867_size34117,34117,0.4156,70.5935750506,Arthropoda
scaffold868_size39106,39106,0.4492,64.1463765141,Chordata
scaffold869_size34093,34093,0.4391,84.5490276596,Chordata
scaffold870_size34080,34080,0.4466,52.3362382629,Arthropoda
scaffold871_size34054,34054,0.4705,113.670640747,Arthropoda
scaffold873_size34002,34002,0.4375,85.1611964002,Arthropoda
